land_id,state,district,city_village,project_type,land_area_acres,land_type,owner_type,owners_count,ownership_dispute,dispute_level,notice_issued,consent_status,valuation_amount,compensation_amount,compensation_status,payment_delay_days,approval_status,approval_delay_days,rehabilitation_status,grievance_status,acquisition_percent,total_delay_days,acquisition_status,risk_level,expected_completion_days
LA20260037,Tamil Nadu,Kolhapur,Village_30,Industrial Corridor,40.96,Forest,Government,1,No,Medium,No,Obtained,7698326.0,23306939.0,Paid,103,Approved,41,Not Required,Open,75.53,335,Advanced,Medium,291
LA20260140,Madhya Pradesh,Pune,Village_51,Expressway,44.66,Residential,Government,2,No,Medium,Yes,Obtained,3960708.0,4102815.0,Pending,34,Approved,7,Completed,Open,7.95,144,Initial,Medium,412
LA20260254,New Delhi,Vadodara,Village_65,Metro,0.96,Residential,Government,4,No,None,Yes,Pending,19937616.0,23983800.0,Partial,164,Approved,22,Not Required,Open,61.68,357,Advanced,Medium,346
LA20260304, Punjab, Chattarpur (Delhi),Village_41,Expressway,13.86,Government,Individual,5,No,Low,Yes,Pending,1785255.0,24066660.0,Partial,40,Approved,81,Not Required,None,47.62,286,In Progress,Low,356
LA20260570,Madhya Pradesh,Kolhapur,Village_100,Metro,21.42,Commercial,Joint Family,7,No,Medium,Yes,Obtained,4799335.0,2330578.0,Paid,41,Pending,59,In Progress,None,9.14,159,Initial,Medium,415
LA20260470,Maharashtra, Indore,Village_47,State Highway,8.32,Forest,Company,1,No,None,No,Pending,14939955.0,11179851.0,Paid,171,Approved,34,In Progress,None,15.54,272,Initial,Medium,451
LA20260369,New Delhi,Nagpur,Village_45,Railway,12.73,Government,Company,3,Yes,None,No,Pending,14000858.0,17924617.0,Partial,118,Pending,54,Completed,None,31.54,167,In Progress,High,348
LA20260060,Telangana,Puri,Village_85,Railway,20.23,Industrial,Government,3,Yes,Medium,Yes,Obtained,13337109.0,21316932.0,Paid,123,Pending,67,In Progress,None,64.03,175,Advanced,High,248
LA20260112,Maharashtra, Nizamabad,Village_22,Expressway,21.1,Commercial,Joint Family,1,No,None,Yes,Disputed,16214229.0,13377231.0,Pending,85,Approved,111,Not Required,None,29.32,111,In Progress,Medium,327
LA20260425,New Delhi, Bhopal,Village_96,Railway,20.88,Industrial,Joint Family,7,No,Low,Yes,Pending,9804444.0,781137.0,Paid,81,Approved,44,Not Required,Resolved,43.31,336,In Progress,Low,394
LA20260437, Punjab,Vadodara,Village_83,Industrial Corridor,16.85,Forest,Government,4,No,None,Yes,Pending,12859621.0,12700938.0,Paid,96,Approved,23,Not Required,None,16.34,310,Initial,Medium,468
LA20260597,Bihar, Indore,Village_41,Metro,15.35,Forest,Individual,7,No,High,Yes,Obtained,9454269.0,17757106.0,Pending,107,Approved,101,Not Required,Resolved,32.14,245,In Progress,High,385
LA20260263,Rajasthan,Sangli,Village_62,Metro,36.79,Forest,Trust,1,No,None,Yes,Obtained,5451525.0,22973469.0,Partial,39,Approved,64,Not Required,None,96.96,273,Near Completion,Low,191
LA20260544,Tamil Nadu,Sonipat,Village_17,Expressway,14.32,Commercial,Individual,3,No,None,Yes,Obtained,2442220.0,20294426.0,Paid,52,Approved,144,Completed,Open,84.42,65,Near Completion,Medium,127
LA20260298,Madhya Pradesh,Surat,Village_63,Airport,29.21,Commercial,Company,1,No,None,No,Obtained,2786561.0,18894580.0,Pending,73,Pending,101,Not Required,None,99.11,2,Near Completion,Low,49
LA20260151,Telangana,Ambala,Village_57,Metro,32.04,Residential,Trust,1,Yes,Medium,Yes,Obtained,12005920.0,15613381.0,Pending,16,Approved,70,Not Required,None,35.15,133,In Progress,High,319
LA20260267,Odisha,Bhagalpur,Village_65,Industrial Corridor,39.3,Commercial,Trust,3,No,None,Yes,Pending,16267026.0,22720475.0,Pending,141,Approved,121,Pending,None,6.66,159,Initial,High,423
LA20260617,Haryana,Solapur,Village_32,State Highway,6.19,Commercial,Individual,1,Yes,Medium,No,Obtained,9647498.0,9711656.0,Paid,2,Approved,71,Completed,None,56.01,292,Advanced,Medium,332
LA20260360,Uttar Pradesh,Kanpur,Village_37,Industrial Corridor,30.71,Residential,Trust,7,Yes,Medium,Yes,Obtained,1248132.0,9702479.0,Pending,111,Approved,148,Pending,Open,66.57,230,Advanced,High,267
LA20260575,Madhya Pradesh,patiyala,Village_63,Airport,42.99,Forest,Joint Family,7,No,None,Yes,Pending,12794892.0,10511215.0,Paid,104,Rejected,62,Not Required,None,7.71,134,Initial,Medium,407
LA20260039, Punjab,Sarai Rohilla (Delhi),Village_87,Industrial Corridor,43.96,Agricultural,Individual,4,No,None,Yes,Pending,12955418.0,9083832.0,Partial,54,Approved,140,In Progress,None,94.31,297,Near Completion,Low,212
LA20260128,Odisha, Indore,Village_40,Dam,22.99,Residential,Government,2,No,None,Yes,Disputed,4028117.0,18767070.0,Partial,80,Approved,59,Pending,None,51.89,166,Advanced,Low,282
LA20260417,New Delhi,Sarai Rohilla (Delhi),Village_100,Expressway,4.55,Commercial,Joint Family,7,Yes,Low,No,Obtained,2216576.0,2165390.0,Paid,24,Approved,78,Pending,None,93.46,193,Near Completion,Medium,162
LA20260308, Punjab,Darbhanga,Village_5,Industrial Corridor,3.4,Agricultural,Individual,4,No,None,Yes,Obtained,16190992.0,13054433.0,Paid,88,Approved,28,Pending,None,84.31,154,Near Completion,Low,172
LA20260199,Odisha,Mumbai,Village_99,Expressway,30.29,Commercial,Individual,5,No,None,Yes,Obtained,10064148.0,704459.0,Partial,139,Approved,48,Completed,None,86.05,204,Near Completion,Low,192
LA20260352,Uttar Pradesh,Mumbai,Village_79,National Highway,7.11,Commercial,Government,3,Yes,Medium,No,Disputed,8952911.0,9351640.0,Paid,134,Approved,93,Not Required,Open,44.66,14,In Progress,High,229
LA20260429,Tamil Nadu,Ahmednagar,Village_17,Industrial Corridor,25.87,Forest,Trust,1,No,None,Yes,Disputed,16195063.0,2544997.0,Paid,126,Rejected,106,Not Required,Resolved,72.69,318,Advanced,Medium,291
LA20260147,Madhya Pradesh,Varanasi,Village_49,National Highway,42.12,Residential,Joint Family,7,No,None,Yes,Obtained,8470630.0,14577480.0,Paid,160,Approved,48,In Progress,Open,60.89,295,Advanced,Medium,318
LA20260603,Madhya Pradesh,Vadodara,Village_41,Expressway,29.86,Forest,Trust,5,Yes,None,Yes,Disputed,1330562.0,11041273.0,Partial,130,Approved,58,Not Required,None,22.07,55,Initial,High,322
LA20260543,Uttar Pradesh,Bhagalpur,Village_89,Dam,41.93,Commercial,Joint Family,4,No,High,Yes,Pending,3587502.0,812493.0,Pending,67,Approved,136,Completed,None,77.97,9,Advanced,Medium,120
LA20260420,Tamil Nadu,Thane,Village_77,Metro,8.71,Agricultural,Joint Family,7,Yes,Medium,Yes,Disputed,7551164.0,12224497.0,Partial,141,Pending,50,Completed,None,21.54,31,Initial,High,312
LA20260577,Telangana,Bhagalpur,Village_2,Expressway,45.58,Forest,Company,3,Yes,None,Yes,Disputed,8710659.0,9319171.0,Paid,51,Approved,18,Not Required,None,76.07,110,Advanced,Medium,177
LA20260148,Telangana,Patna,Village_61,Railway,2.4,Government,Government,4,No,Low,Yes,Obtained,1647085.0,16742514.0,Pending,153,Approved,114,Not Required,Open,37.62,83,In Progress,High,286
LA20260520,Haryana,Karnal,Village_6,State Highway,35.74,Residential,Joint Family,4,Yes,None,Yes,Obtained,8868073.0,4889126.0,Paid,75,Approved,13,Not Required,Resolved,25.66,71,In Progress,Medium,318
LA20260349,Karnataka,Udupi,Village_59,Airport,40.23,Agricultural,Individual,5,Yes,None,Yes,Pending,11270906.0,19200696.0,Pending,24,Approved,4,Completed,Open,65.14,230,Advanced,Medium,272
LA20260326,Maharashtra,Agra,Village_13,Industrial Corridor,31.99,Commercial,Individual,6,No,None,Yes,Obtained,3900764.0,2601105.0,Paid,29,Pending,74,Completed,Resolved,77.44,24,Advanced,Low,129
LA20260488, Punjab,Surat,Village_26,Dam,40.28,Government,Trust,6,Yes,Medium,Yes,Obtained,519268.0,1434569.0,Partial,2,Approved,35,Completed,None,38.77,24,In Progress,High,253
LA20260124,Telangana,Karnal,Village_26,Metro,48.0,Commercial,Joint Family,6,Yes,None,No,Obtained,10288276.0,1704940.0,Paid,68,Pending,24,Completed,None,93.52,57,Near Completion,Medium,94
LA20260549,Gujarat,Kapurtala,Village_27,Industrial Corridor,11.03,Forest,Company,7,Yes,None,Yes,Obtained,13647600.0,22396840.0,Paid,151,Approved,5,Completed,None,89.23,122,Near Completion,Medium,140
LA20260097,Bihar,Pune,Village_36,Dam,30.95,Residential,Government,1,No,None,Yes,Pending,17388344.0,19129714.0,Pending,111,Approved,116,Not Required,Resolved,38.41,171,In Progress,High,328
LA20260144,New Delhi,Kapurtala,Village_19,State Highway,34.56,Agricultural,Joint Family,7,No,None,No,Pending,12975705.0,6150733.0,Pending,17,Approved,109,Pending,None,68.74,120,Advanced,Low,205
LA20260240,Rajasthan,Thane,Village_39,State Highway,25.54,Government,Individual,5,No,None,Yes,Pending,2471891.0,7884208.0,Pending,121,Approved,32,Pending,Resolved,52.77,228,Advanced,Low,310
LA20260395,Telangana,Amritsar,Village_89,Industrial Corridor,49.07,Agricultural,Individual,4,No,Medium,Yes,Pending,7803578.0,13391938.0,Partial,122,Approved,111,Not Required,Resolved,73.68,348,Advanced,High,303
LA20260598,Haryana, Indore,Village_8,State Highway,37.29,Agricultural,Company,2,No,None,Yes,Obtained,5854476.0,14024134.0,Pending,136,Approved,61,Pending,None,87.15,132,Near Completion,Low,152
LA20260098,Tamil Nadu,Nashik,Village_26,State Highway,15.66,Commercial,Individual,3,No,Medium,Yes,Obtained,17648763.0,3585275.0,Pending,121,Pending,69,Not Required,None,10.97,179,Initial,High,419
LA20260372,Maharashtra,Karnal,Village_93,State Highway,13.96,Residential,Government,5,No,Medium,Yes,Pending,8520942.0,23662675.0,Pending,13,Approved,15,Not Required,Open,29.93,243,In Progress,Medium,391
LA20260325,New Delhi,Gurugram,Village_99,Industrial Corridor,21.35,Government,Trust,5,No,Medium,Yes,Pending,15892287.0,18793199.0,Partial,51,Approved,34,Completed,None,30.32,94,In Progress,Medium,315
LA20260280,Madhya Pradesh,Surat,Village_70,Dam,49.82,Industrial,Joint Family,7,No,Medium,Yes,Obtained,2517875.0,8247765.0,Paid,172,Approved,5,Not Required,None,30.9,287,In Progress,High,410
LA20260294,Odisha,patiyala,Village_59,Metro,29.62,Commercial,Company,4,No,None,Yes,Obtained,6118738.0,19411889.0,Paid,15,Approved,142,Pending,None,98.18,143,Near Completion,Low,122
LA20260255,Bihar, Nizamabad,Village_94,Dam,12.71,Residential,Trust,3,No,None,Yes,Pending,8720795.0,15412366.0,Pending,93,Approved,15,Not Required,None,73.82,86,Advanced,Low,172
LA20260401,Telangana,Nanded,Village_38,Metro,48.61,Government,Individual,5,No,Medium,Yes,Pending,18430978.0,20347859.0,Paid,159,Approved,121,Not Required,None,96.69,350,Near Completion,High,231
LA20260123,New Delhi,Aurangabad,Village_73,State Highway,40.18,Industrial,Trust,7,No,None,Yes,Obtained,12438439.0,15121828.0,Pending,58,Rejected,41,Not Required,None,45.61,214,In Progress,Low,326
LA20260184,Telangana,Puri,Village_86,National Highway,15.12,Agricultural,Trust,6,No,None,Yes,Obtained,10695036.0,14727301.0,Partial,136,Approved,28,Not Required,None,77.73,143,Advanced,Low,188
LA20260203,Haryana,Ambala,Village_14,Dam,33.0,Industrial,Individual,4,No,Medium,Yes,Obtained,13747340.0,13275928.0,Paid,163,Approved,58,Not Required,None,34.34,160,In Progress,High,335
LA20260439,Uttar Pradesh,Thane,Village_71,Airport,26.21,Agricultural,Company,7,Yes,None,No,Pending,18155958.0,7230978.0,Partial,7,Approved,123,Pending,None,38.26,352,In Progress,High,419
LA20260324,Karnataka,Noida,Village_32,National Highway,32.31,Industrial,Individual,6,No,None,Yes,Pending,4393603.0,9583020.0,Paid,64,Pending,57,In Progress,Resolved,32.63,113,In Progress,Low,317
LA20260247,Telangana,Nashik,Village_16,Expressway,28.47,Residential,Joint Family,4,No,Low,Yes,Disputed,11986481.0,14893578.0,Pending,90,Approved,131,Pending,None,53.45,228,Advanced,Low,308
LA20260416,Gujarat,Pune,Village_82,Dam,27.41,Commercial,Joint Family,3,Yes,None,Yes,Obtained,919547.0,20186101.0,Pending,91,Approved,132,Pending,None,5.34,214,Initial,High,455
LA20260504,Telangana,Amritsar,Village_47,Expressway,4.43,Agricultural,Individual,2,Yes,None,No,Obtained,14958875.0,12508119.0,Paid,177,Approved,147,Pending,Resolved,29.48,128,In Progress,High,335
LA20260554,Tamil Nadu,Gurugram,Village_93,State Highway,43.62,Residential,Joint Family,4,No,None,Yes,Obtained,11246008.0,14395712.0,Paid,35,Approved,99,Not Required,None,32.19,66,In Progress,Medium,295
LA20260541,Maharashtra,Agra,Village_60,Railway,42.86,Forest,Joint Family,7,No,None,Yes,Pending,4914872.0,10710443.0,Paid,60,Approved,17,Not Required,Open,86.36,67,Near Completion,Low,122
LA20260495,Tamil Nadu,Mumbai,Village_99,State Highway,8.71,Industrial,Individual,3,No,Low,Yes,Pending,13605349.0,12335204.0,Pending,16,Approved,82,Completed,None,55.19,17,Advanced,Low,197
LA20260574,Haryana, Indore,Village_60,State Highway,14.36,Industrial,Trust,2,Yes,Medium,Yes,Pending,17426494.0,9881336.0,Paid,92,Approved,2,Not Required,Resolved,12.32,20,Initial,High,336
LA20260469,Telangana,Sonipat,Village_64,National Highway,26.88,Industrial,Government,5,No,Medium,Yes,Obtained,6773614.0,16441697.0,Partial,90,Approved,119,Pending,None,9.42,208,Initial,Medium,439
LA20260126,Uttar Pradesh,Nagaur,Village_73,Airport,5.93,Agricultural,Trust,3,No,None,Yes,Obtained,7316592.0,13756051.0,Paid,85,Approved,84,Completed,None,45.58,105,In Progress,Low,272
LA20260403,Maharashtra,Udupi,Village_7,Railway,17.8,Industrial,Individual,2,No,None,Yes,Obtained,10762908.0,22875643.0,Pending,10,Approved,61,In Progress,Open,15.61,194,Initial,Medium,412
LA20260514,Telangana,Sangli,Village_93,Railway,23.23,Agricultural,Government,6,Yes,None,Yes,Obtained,4795156.0,13607153.0,Pending,81,Approved,12,Not Required,None,13.33,149,Initial,Medium,397
LA20260498,Telangana,Sonipat,Village_15,State Highway,8.53,Industrial,Individual,7,No,None,Yes,Obtained,14869487.0,11482779.0,Partial,149,Approved,20,In Progress,None,50.56,141,Advanced,Low,274
LA20260224,Tamil Nadu, Chattarpur (Delhi),Village_82,Industrial Corridor,37.87,Industrial,Government,2,No,High,Yes,Obtained,9412495.0,15654676.0,Paid,0,Approved,46,Pending,None,65.79,265,Advanced,Medium,287
LA20260343,Odisha,Aurangabad,Village_9,Dam,47.06,Forest,Individual,5,No,None,Yes,Obtained,3932297.0,12262845.0,Pending,158,Approved,46,Pending,None,36.57,340,In Progress,Medium,418
LA20260054,Odisha,Darbhanga,Village_98,National Highway,46.18,Industrial,Government,1,No,None,Yes,Pending,3644753.0,1137056.0,Partial,11,Rejected,65,Not Required,None,79.3,91,Advanced,Low,157
LA20260220,Odisha,Nagpur,Village_93,Dam,43.14,Residential,Government,7,No,Low,Yes,Pending,18325241.0,4040099.0,Paid,127,Pending,22,Pending,Open,84.64,3,Near Completion,Medium,96
LA20260130,Uttar Pradesh,Panipat,Village_1,Industrial Corridor,5.36,Forest,Company,5,Yes,None,Yes,Obtained,8292251.0,19326828.0,Paid,23,Pending,65,Pending,None,30.76,153,In Progress,Medium,343
LA20260590,Haryana,Chennai,Village_95,Railway,5.28,Government,Individual,1,No,None,No,Obtained,16140849.0,7134116.0,Paid,79,Approved,126,Not Required,None,82.23,269,Near Completion,Low,236
LA20260622,Odisha, Mangaluru,Village_77,National Highway,44.01,Industrial,Joint Family,5,No,None,Yes,Pending,14253744.0,20484024.0,Paid,87,Pending,116,Not Required,None,17.79,28,Initial,Medium,322
LA20260187, Punjab,Nashik,Village_79,Airport,19.41,Forest,Government,4,No,None,Yes,Obtained,9300372.0,20935742.0,Paid,172,Approved,2,Not Required,Open,70.95,57,Advanced,Medium,166
LA20260593,Madhya Pradesh, Mangaluru,Village_11,Dam,23.7,Forest,Trust,7,Yes,None,Yes,Obtained,16552587.0,2063545.0,Paid,1,Approved,131,Completed,Open,14.32,163,Initial,High,401
LA20260440,Odisha,Puri,Village_74,Railway,10.64,Agricultural,Joint Family,4,No,Medium,No,Obtained,11829923.0,23720944.0,Partial,172,Approved,20,Pending,None,26.31,281,In Progress,High,421
LA20260586,Haryana, Nizamabad,Village_18,Railway,43.7,Industrial,Joint Family,4,No,Medium,Yes,Obtained,6455529.0,771568.0,Paid,116,Approved,79,In Progress,None,89.26,241,Near Completion,Medium,200
LA20260101, Punjab,Nanded,Village_11,Dam,21.59,Residential,Government,5,No,None,Yes,Obtained,14546247.0,699019.0,Paid,41,Approved,109,In Progress,None,59.06,321,Advanced,Low,337
LA20260532,Maharashtra,Aurangabad,Village_64,State Highway,23.83,Forest,Trust,4,No,None,Yes,Obtained,16183781.0,10888380.0,Paid,142,Pending,51,Completed,Resolved,31.32,98,In Progress,Medium,314
LA20260387,Rajasthan,Solapur,Village_92,State Highway,33.36,Agricultural,Individual,1,No,None,Yes,Disputed,13449252.0,11941186.0,Pending,7,Approved,26,Not Required,None,29.99,106,In Progress,Low,322
LA20260631,Bihar, Mangaluru,Village_46,State Highway,22.45,Residential,Government,4,No,Low,Yes,Pending,13586642.0,11279140.0,Paid,64,Approved,99,Not Required,Resolved,23.37,133,Initial,Medium,357
LA20260295,Gujarat,Vadodara,Village_72,Railway,24.31,Commercial,Joint Family,4,No,None,Yes,Pending,8334165.0,6767445.0,Paid,170,Approved,6,Not Required,None,38.84,109,In Progress,Medium,295
LA20260268, Punjab,Patna,Village_53,National Highway,27.93,Agricultural,Government,6,No,None,Yes,Pending,1296124.0,20148485.0,Partial,108,Pending,9,In Progress,Open,23.28,6,Initial,Medium,294
LA20260052,Gujarat, Chattarpur (Delhi),Village_58,Expressway,7.06,Forest,Trust,3,Yes,None,Yes,Obtained,1905488.0,5896964.0,Partial,137,Approved,127,In Progress,None,20.2,240,Initial,High,420
LA20260442,Haryana,Ajmer,Village_98,Dam,44.04,Government,Individual,6,No,None,Yes,Obtained,9106119.0,18114863.0,Paid,13,Approved,114,Completed,Resolved,66.31,277,Advanced,Low,291
LA20260500,Telangana,Bhagalpur,Village_29,State Highway,28.21,Agricultural,Government,3,No,None,Yes,Pending,7239490.0,17724735.0,Pending,124,Approved,129,Pending,Resolved,77.1,306,Advanced,Medium,271
LA20260113, Punjab,Sonipat,Village_69,Industrial Corridor,24.33,Forest,Government,1,No,Low,Yes,Obtained,7363013.0,10113045.0,Paid,133,Approved,103,Completed,Open,16.39,86,Initial,High,356
LA20260180,Gujarat,Ambala,Village_17,Metro,13.62,Commercial,Trust,3,No,None,Yes,Pending,16586683.0,9710332.0,Pending,175,Rejected,19,Completed,None,87.34,97,Near Completion,Low,134
LA20260507,Tamil Nadu,Sarai Rohilla (Delhi),Village_22,National Highway,42.98,Industrial,Company,7,No,None,No,Obtained,9295051.0,19059522.0,Paid,169,Approved,22,In Progress,None,35.24,256,In Progress,Medium,380
LA20260592,Gujarat, Bhopal,Village_32,National Highway,1.11,Industrial,Government,7,No,None,Yes,Obtained,11100797.0,16053720.0,Partial,131,Approved,75,Not Required,None,76.83,60,Advanced,Low,149
LA20260533,Karnataka, Indore,Village_25,National Highway,48.97,Agricultural,Government,2,No,None,Yes,Obtained,9300729.0,4534711.0,Pending,162,Pending,119,Not Required,Resolved,49.09,317,In Progress,Medium,366
LA20260526,Telangana,Ahmednagar,Village_58,State Highway,22.79,Agricultural,Individual,3,No,None,Yes,Pending,8667848.0,3199824.0,Partial,7,Approved,50,In Progress,None,82.82,5,Near Completion,Low,102
LA20260374,Maharashtra,Sangli,Village_67,Railway,22.76,Commercial,Government,2,Yes,None,Yes,Pending,316122.0,3462820.0,Paid,133,Approved,105,Not Required,Open,85.61,94,Near Completion,High,138
LA20260315,Madhya Pradesh,Nashik,Village_20,Expressway,7.8,Agricultural,Joint Family,7,No,High,No,Obtained,16941114.0,17542960.0,Pending,131,Pending,52,In Progress,None,33.21,87,In Progress,High,302
LA20260463,Karnataka,Surat,Village_65,Dam,39.75,Industrial,Company,4,No,None,No,Pending,11531220.0,13259555.0,Pending,76,Approved,16,Not Required,Open,51.58,241,Advanced,Low,320
LA20260152,Tamil Nadu,Gurugram,Village_55,State Highway,33.14,Commercial,Company,5,Yes,None,Yes,Disputed,14252794.0,1162226.0,Pending,167,Pending,6,Not Required,None,96.46,120,Near Completion,Medium,116
LA20260172,Haryana,Ajmer,Village_59,State Highway,17.81,Industrial,Trust,4,No,None,Yes,Pending,16638017.0,13857126.0,Paid,70,Pending,125,Not Required,None,35.77,31,In Progress,Medium,266
LA20260234,Maharashtra,Nanded,Village_13,Industrial Corridor,2.64,Forest,Individual,5,No,Low,No,Obtained,18837323.0,10932624.0,Paid,81,Pending,119,Not Required,Open,11.49,213,Initial,Medium,435
LA20260307,Maharashtra,Bhagalpur,Village_5,Expressway,4.31,Forest,Trust,5,No,None,Yes,Obtained,1878370.0,20604454.0,Paid,58,Approved,9,Pending,Open,45.33,324,In Progress,Low,382
LA20260515,Maharashtra,Bhagalpur,Village_21,Metro,18.21,Government,Government,4,No,High,Yes,Pending,14236220.0,21270084.0,Paid,98,Approved,2,Not Required,Resolved,84.65,120,Near Completion,High,154
LA20260165,Haryana,Agra,Village_70,Dam,4.07,Residential,Individual,3,No,Low,No,Disputed,4956851.0,4949729.0,Partial,158,Approved,150,Completed,None,8.23,88,Initial,High,383
LA20260318,Karnataka,Sonipat,Village_50,National Highway,4.89,Residential,Joint Family,5,No,Medium,Yes,Obtained,4811456.0,21521746.0,Paid,168,Approved,43,Pending,Resolved,83.16,239,Near Completion,Medium,218
LA20260137,Uttar Pradesh, Bhopal,Village_35,Industrial Corridor,20.03,Forest,Individual,1,Yes,None,Yes,Pending,5013866.0,7719563.0,Partial,36,Approved,110,Not Required,None,67.47,152,Advanced,Medium,225
LA20260411,Bihar,Aurangabad,Village_32,Railway,6.18,Forest,Government,6,Yes,None,Yes,Obtained,18744090.0,11223103.0,Paid,127,Pending,23,Not Required,None,15.38,26,Initial,High,329
LA20260579,Madhya Pradesh,Kapurtala,Village_72,Industrial Corridor,40.34,Agricultural,Joint Family,6,No,None,Yes,Obtained,14788532.0,7878869.0,Partial,180,Approved,79,Pending,None,42.7,282,In Progress,Low,369
LA20260198,Maharashtra,Ajmer,Village_39,National Highway,49.01,Government,Company,5,Yes,None,Yes,Pending,5702244.0,18292131.0,Paid,12,Pending,31,Pending,None,26.27,259,In Progress,Medium,410
LA20260359,Rajasthan, Bhopal,Village_70,Dam,8.37,Forest,Company,6,No,None,No,Obtained,7452470.0,10284586.0,Pending,8,Approved,11,Pending,Resolved,45.92,319,In Progress,Low,378
LA20260259,Bihar,Satara,Village_14,Metro,20.37,Agricultural,Individual,6,No,None,Yes,Pending,12385493.0,6269678.0,Paid,79,Approved,106,In Progress,None,67.1,48,Advanced,Low,174
LA20260233,Bihar,patiyala,Village_30,Metro,46.9,Forest,Government,2,No,None,Yes,Pending,14484693.0,19174643.0,Pending,122,Pending,90,In Progress,Open,77.78,307,Advanced,Medium,270
LA20260535, Punjab,Sarai Rohilla (Delhi),Village_12,Industrial Corridor,6.75,Commercial,Individual,3,No,None,Yes,Disputed,18682411.0,14116525.0,Paid,42,Approved,141,Not Required,Open,60.46,82,Advanced,Medium,213
LA20260116,New Delhi, Nizamabad,Village_36,Railway,38.13,Government,Trust,6,No,None,Yes,Obtained,5534901.0,7594129.0,Partial,148,Approved,0,Pending,None,22.16,268,Initial,Medium,428
LA20260121,Madhya Pradesh,Patna,Village_62,Airport,12.44,Agricultural,Company,6,No,Low,Yes,Obtained,13024857.0,11876247.0,Paid,31,Approved,149,Pending,Resolved,10.41,21,Initial,Medium,342
LA20260446, Punjab, Mangaluru,Village_79,Expressway,49.26,Commercial,Joint Family,5,No,None,No,Obtained,17916002.0,4185691.0,Pending,174,Approved,18,Not Required,None,47.94,50,In Progress,Low,237
LA20260283,Karnataka,Bhagalpur,Village_63,Railway,36.24,Agricultural,Company,7,Yes,High,Yes,Obtained,11931371.0,11629545.0,Paid,30,Pending,129,Pending,Open,72.26,125,Advanced,High,196
LA20260377,Haryana,Ajmer,Village_98,Airport,24.63,Government,Individual,4,No,Medium,Yes,Obtained,1742004.0,24306926.0,Paid,52,Approved,9,Pending,None,19.67,0,Initial,Medium,302
LA20260385,Haryana,Karnal,Village_80,Expressway,45.04,Agricultural,Government,5,Yes,None,No,Pending,14843352.0,13688172.0,Pending,89,Rejected,59,Pending,None,15.94,234,Initial,Medium,431
LA20260225,Karnataka,Amritsar,Village_33,Railway,23.3,Forest,Joint Family,4,No,Medium,Yes,Obtained,1353109.0,2045825.0,Paid,43,Approved,43,Not Required,None,78.35,228,Advanced,Low,228
LA20260618,Odisha,Solapur,Village_97,Dam,5.15,Agricultural,Government,1,No,None,Yes,Pending,2791447.0,20948181.0,Pending,155,Pending,112,Pending,None,58.3,48,Advanced,Medium,202
LA20260530, Punjab, Nizamabad,Village_61,Railway,17.94,Commercial,Trust,2,No,None,Yes,Pending,1976078.0,14802495.0,Paid,148,Approved,116,Not Required,Resolved,59.43,102,Advanced,Medium,226
LA20260473, Punjab,Agra,Village_36,Expressway,16.18,Industrial,Trust,4,Yes,High,Yes,Pending,7043415.0,13395753.0,Pending,121,Approved,6,Completed,None,22.87,257,Initial,High,420
LA20260348,Telangana,Sonipat,Village_11,Expressway,9.71,Agricultural,Joint Family,3,No,None,No,Obtained,1905099.0,3450781.0,Partial,76,Approved,65,Not Required,None,96.18,3,Near Completion,Low,59
LA20260506,Tamil Nadu,Solapur,Village_84,Expressway,9.78,Residential,Joint Family,7,Yes,None,No,Obtained,6194799.0,4377326.0,Partial,70,Approved,94,Not Required,None,17.28,297,Initial,High,458
LA20260641,Odisha,Udupi,Village_6,State Highway,32.79,Government,Company,6,Yes,Medium,Yes,Pending,3356019.0,20225453.0,Pending,63,Approved,116,Completed,None,31.07,44,In Progress,High,288
LA20260607,Tamil Nadu, Nizamabad,Village_32,Expressway,12.36,Government,Government,4,No,None,Yes,Pending,8778368.0,24972837.0,Pending,144,Pending,118,Not Required,Open,98.52,58,Near Completion,Medium,79
LA20260551,Tamil Nadu,Aurangabad,Village_50,National Highway,15.55,Industrial,Company,6,No,None,Yes,Obtained,19858076.0,6397563.0,Pending,29,Approved,50,Completed,Resolved,41.37,155,In Progress,Low,310
LA20260086,Tamil Nadu,Nanded,Village_26,National Highway,49.19,Industrial,Government,2,No,None,Yes,Pending,14329426.0,23701067.0,Paid,9,Pending,49,In Progress,None,23.95,259,Initial,Low,418
LA20260243,Maharashtra,Nagpur,Village_62,Industrial Corridor,27.34,Forest,Trust,6,No,None,Yes,Pending,5523459.0,23095949.0,Paid,54,Approved,35,Not Required,None,61.08,57,Advanced,Low,198
LA20260160,Haryana,Coimbtore,Village_95,Expressway,25.85,Agricultural,Government,5,No,High,Yes,Obtained,9272455.0,6182860.0,Paid,158,Approved,102,Not Required,None,90.56,23,Near Completion,High,87
LA20260525,Madhya Pradesh,Nagpur,Village_1,Dam,17.72,Commercial,Individual,5,Yes,None,Yes,Pending,16586108.0,15183514.0,Pending,25,Approved,39,Not Required,Open,32.87,74,In Progress,High,297
LA20260036,New Delhi,Kanpur,Village_74,Metro,6.26,Agricultural,Company,2,No,None,Yes,Obtained,3655070.0,23591257.0,Paid,25,Approved,55,Not Required,Open,87.28,324,Near Completion,Low,248
LA20260171,New Delhi,Kapurtala,Village_15,Expressway,15.18,Agricultural,Government,6,No,None,Yes,Pending,10173645.0,18741765.0,Paid,47,Approved,93,Not Required,Resolved,24.76,160,Initial,Medium,366
